4.439301052,4.439301052,4.439301052,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.01959282566e-311
4.478822806,4.478822806,4.478822806,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.019592826182e-311
4.478822,4.478822,4.478822,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.0195928267037e-311
4.299864284,4.299864284,4.299864284,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.0195928272254e-311
4.458822,4.458822,4.458822,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.0195928297946e-311
4.29975825,4.29975825,4.29975825,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.0195928303163e-311
4.458822346,4.458822346,4.458822346,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.019592830838e-311
4.45881152,4.45881152,4.45881152,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.01959283136e-311
4.2108,4.2108,4.2108,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.019592831905e-311
4.458822,4.458822,4.458822,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.019592832427e-311
4.2108,4.2108,4.2108,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.0195928329487e-311
4.458822,4.458822,4.458822,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.019592835518e-311
4.299758,4.299758,4.299758,1.0471975511965979,1.0471975511965979,0.0,0.0,0.0,0.0,0.5,0.5,1.0195928360396e-311
3.358902,3.358902,3.358902,1.5707963267948966,1.5707963267948966,3.358902,0.0,0.0,0.0,0.5,0.5,1.0195928365613e-311
3.358902,3.358902,3.358902,1.5707963267948966,1.5707963267948966,3.358902,0.0,0.0,0.0,0.5,0.5,1.019592837083e-311
2.815008302,2.815008302,2.815008302,1.5707963267948966,1.5707963267948966,2.815008302,0.0,0.0,0.0,0.5,0.5,1.0195928376285e-311
2.810405948,2.810405948,2.810405948,1.5707963267948966,1.5707963267948966,2.810405948,0.0,0.0,0.0,0.5,0.5,1.01959283815e-311
2.810406,2.810406,2.810406,1.5707963267948966,1.5707963267948966,2.810406,0.0,0.0,0.0,0.5,0.5,1.019592838672e-311
7.056313004167,7.056313004167,6.406809787531,0.8366078438283188,0.8366078438283188,4.632334,0.0,0.0,0.0,0.5,0.5,1.0195928391937e-311
7.056313004167,7.056313004167,6.406809787531,0.8366078438283188,0.8366078438283188,4.632334,0.0,0.0,0.0,0.5,0.5,1.019592839739e-311
5.4308882983330005,5.4308882983330005,4.834619257777,0.9552191210359778,0.9552191210359778,3.205581944,0.0,0.0,0.0,0.5,0.5,1.019592840261e-311
5.415365235538999,5.415365235538999,4.815122849146,0.9624853420072651,0.9624853420072651,3.175230152667,0.0,0.0,0.0,0.5,0.5,1.0195928407826e-311
5.415365329211,5.415365329211,4.815122876813,0.9624854133686765,0.9624854133686765,3.17523,0.0,0.0,0.0,0.5,0.5,1.0195928413043e-311
2.992441603303,2.992441603303,4.231951,1.5707963267948966,1.5707963267948966,4.231951,0.0,0.0,0.0,0.5,0.5,1.01959284185e-311
2.992441603303,2.992441603303,4.231951,1.5707963267948966,1.5707963267948966,4.231951,0.0,0.0,0.0,0.5,0.5,1.0195928423715e-311
2.75531624337,2.75531624337,2.909632961,1.5707963267948966,1.5707963267948966,2.909632961,0.0,0.0,0.0,0.5,0.5,1.0195928428932e-311
2.801617934106,2.801617934106,2.823891311,1.5707963267948966,1.5707963267948966,2.823891311,0.0,0.0,0.0,0.5,0.5,1.019592843415e-311
2.801617878244,2.801617878244,2.823891,1.5707963267948966,1.5707963267948966,2.823891,0.0,0.0,0.0,0.5,0.5,1.0195928439604e-311
2.811653,2.811653,2.811653,1.5707963267948966,1.5707963267948966,2.811653,0.0,0.0,0.0,0.5,0.5,1.019592844482e-311
2.811652673,2.811652673,2.811652673,1.5707963267948966,1.5707963267948966,2.811652673,0.0,0.0,0.0,0.5,0.5,1.019592845004e-311
5.417635990734,5.417635990734,4.817249472365,0.9623474146671755,0.9623474146671755,3.176963,0.0,0.0,0.0,0.5,0.5,1.0195928455256e-311
5.417635891254999,5.417635891254999,4.817249434999,0.96234734915646,0.96234734915646,3.176963132333,0.0,0.0,0.0,0.5,0.5,1.019592846071e-311
2.810429489398,2.810429489398,2.814724,1.5707963267948966,1.5707963267948966,2.814724,0.0,0.0,0.0,0.5,0.5,1.019592846593e-311
2.810429510965,2.810429510965,2.814723684,1.5707963267948966,1.5707963267948966,2.814723684,0.0,0.0,0.0,0.5,0.5,1.0195928471145e-311
2.924540488,2.937903994,3.889206954,1.5707963267948966,1.5707963267948966,3.889206954,0.0,0.0,0.0,0.0,0.0,1.0195928517074e-311
2.890030314,2.896172547,3.876636025,1.5707963267948966,1.5707963267948966,3.876636025,0.0,0.0,0.0,0.0,0.0,1.019592852229e-311
2.89003,2.896173,3.876636,1.5707963267948966,1.5707963267948966,3.876636,0.0,0.0,0.0,0.0,0.0,1.019592852751e-311
2.830417377,2.866819368,3.848005945,1.5707963267948966,1.5707963267948966,3.848005945,0.0,0.0,0.0,0.0,0.0,1.0195928532726e-311
2.879300224,2.885823271,3.87610329,1.5707963267948966,1.5707963267948966,3.87610329,0.0,0.0,0.0,0.0,0.0,1.019592853818e-311
